kepid,kepoi_name,pp_host_rel_prob,pp_host_prob_score,pp_1hi_starid,pp_1hi_rel_prob,pp_2hi_starid,pp_2hi_rel_prob,pp_unk_rel_prob
12647757,K08241.01,1.00000e+00,0.820,KIC 12647757,1.00000e+00,UKIRT 44117904213240,2.80000e-19,8.7850000e-05
3459529,K04984.01,4.20000e-01,0.830,UKIRT 44117919232354,5.60000e-01,KIC 3459529,4.20000e-01,3.5520000e-04
5393558,K06576.01,1.00000e+00,0.830,KIC 5393558,1.00000e+00,,,8.3980000e-06
5531953,K01681.01,4.90000e-01,0.830,hiresKIC 22000250,5.10000e-01,KIC 5531953,4.90000e-01,3.2590000e-05
4061149,K01201.01,9.70000e-01,0.840,KIC 4061149,9.70000e-01,UKIRT 44117919902103,3.00000e-02,1.4670000e-04
4770365,K01475.02,1.00000e+00,0.840,KIC 4770365,1.00000e+00,KIC 4770361,1.70000e-04,2.5390000e-04
4851530,K01884.02,3.50000e-01,0.840,KIC 4851535,5.00000e-01,KIC 4851530,3.50000e-01,6.6520000e-05
6041734,K02167.01,1.00000e+00,0.840,KIC 6041734,1.00000e+00,,,9.3720000e-06
9366988,K03597.01,1.00000e+00,0.840,KIC 9366988,1.00000e+00,KIC 9366989,1.10000e-13,1.0040000e-05
3120904,K03277.01,9.40000e-01,0.850,KIC 3120904,9.40000e-01,hiresKIC 22000047,5.60000e-02,1.1640000e-04
3967326,K02084.01,1.00000e+00,0.850,KIC 3967326,1.00000e+00,KIC 3967317,3.30000e-18,5.9750000e-05
4825872,K04639.02,1.00000e+00,0.850,KIC 4825872,1.00000e+00,KIC 4825869,1.60000e-15,5.2660000e-05
5096590,K03093.01,1.00000e+00,0.850,KIC 5096590,1.00000e+00,UKIRT 44117917065489,1.30000e-13,5.4420000e-05
5308777,K05152.01,4.60000e-96,0.850,KIC 5308777,4.60000e-96,KIC 5308792,4.60000e-96,1.0000000e+00
5865654,K03071.01,1.00000e+00,0.850,KIC 5865654,1.00000e+00,UKIRT 44117915626190,3.20000e-06,8.7900000e-05
7517261,K03496.02,1.00000e+00,0.850,KIC 7517261,1.00000e+00,,,1.5500000e-04
7747425,K01952.04,1.00000e+00,0.850,KIC 7747425,1.00000e+00,,,8.0080000e-05
8781480,K03929.01,0.00000e+00,0.850,KIC 8781481,1.00000e+00,KIC 8781467,0.00000e+00,2.2290000e-09
9112931,K02256.01,1.00000e+00,0.850,KIC 9112931,1.00000e+00,,,4.4860000e-05
9401997,K01633.01,1.00000e+00,0.850,KIC 9401997,1.00000e+00,,,4.8470000e-05
9457533,K05678.01,1.00000e+00,0.850,KIC 9457533,1.00000e+00,UKIRT 44117908267108,2.40000e-13,1.3390000e-05
9593773,K04240.01,1.00000e+00,0.850,KIC 9593773,1.00000e+00,,,4.2270000e-04
9825174,K02880.01,1.00000e+00,0.850,KIC 9825174,1.00000e+00,KIC 9825171,4.80000e-07,5.0700000e-05
10797460,K00752.02,1.00000e+00,0.850,KIC 10797460,1.00000e+00,,,9.9230000e-05
10863608,K02368.01,1.00000e+00,0.850,KIC 10863608,1.00000e+00,,,5.2510000e-05
11360805,K02422.01,9.90000e-01,0.850,KIC 11360805,9.90000e-01,KIC 11360801,8.70000e-03,2.1700000e-04
12164564,K02780.01,1.00000e+00,0.850,KIC 12164564,1.00000e+00,UKIRT 44117904490223,2.80000e-10,3.6790000e-05
4742420,K06120.01,9.90000e-01,0.860,KIC 4742420,9.90000e-01,KIC 4742422,8.20000e-03,1.2140000e-04
4991208,K02951.01,1.00000e+00,0.860,KIC 4991208,1.00000e+00,,,5.1050000e-05
5024372,K06495.01,2.70000e-13,0.860,UKIRT 44117916906707,1.00000e+00,UKIRT 44117916906756,1.10000e-05,8.4440000e-05
5342473,K02297.01,8.00000e-01,0.860,KIC 5342473,8.00000e-01,UKIRT 44117917218128,1.10000e-01,1.0360000e-04
5769810,K04913.02,1.00000e+00,0.860,KIC 5769810,1.00000e+00,KIC 5769807,1.80000e-03,8.6780000e-05
6019872,K03942.01,1.90000e-95,0.860,KIC 6019872,1.90000e-95,UKIRT 44117915681261,1.90000e-95,1.0000000e+00
6021193,K02148.03,1.00000e+00,0.860,KIC 6021193,1.00000e+00,,,9.5450000e-05
6263593,K03049.01,3.00000e-01,0.860,hiresKIC 22000341,3.10000e-01,KIC 6263593,3.00000e-01,2.0830000e-05
6345732,K02857.01,1.00000e+00,0.860,KIC 6345732,1.00000e+00,,,1.4840000e-05
6381846,K00509.03,1.00000e+00,0.860,KIC 6381846,1.00000e+00,UKIRT 44117915032234,8.90000e-04,1.7060000e-04
6464285,K06716.01,1.00000e+00,0.860,KIC 6464285,1.00000e+00,,,1.0220000e-06
6842682,K02649.01,1.00000e+00,0.860,KIC 6842682,1.00000e+00,,,2.0620000e-05
6929285,K04572.01,6.70000e-103,0.860,UKIRT 44117913233988,1.00000e+00,KIC 6929284,3.90000e-24,4.9480000e-08
6929841,K03026.01,1.00000e+00,0.860,KIC 6929841,1.00000e+00,KIC 6929848,5.60000e-10,3.0920000e-05
6962977,K01364.01,1.00000e+00,0.860,KIC 6962977,1.00000e+00,,,1.0320000e-04
7098255,K04762.01,1.00000e+00,0.860,KIC 7098255,1.00000e+00,,,8.2120000e-05
7288306,K03443.01,1.00000e+00,0.860,KIC 7288306,1.00000e+00,,,7.2710000e-05
7347246,K03014.01,1.00000e+00,0.860,KIC 7347246,1.00000e+00,,,3.5920000e-05
8883727,K03822.01,8.10000e-96,0.860,KIC 8883727,8.10000e-96,UKIRT 44117909778005,8.10000e-96,1.0000000e+00
10227020,K00730.02,7.90000e-01,0.860,KIC 10227020,7.90000e-01,UKIRT 44117906788458,2.10000e-01,6.5880000e-05
11177543,K01648.01,1.00000e+00,0.860,KIC 11177543,1.00000e+00,UKIRT 44117905526687,2.00000e-12,3.9960000e-05
11618798,K07465.01,7.80000e-96,0.860,KIC 11618798,7.80000e-96,,,1.0000000e+00
3534118,K03641.01,1.00000e+00,0.870,KIC 3534118,1.00000e+00,KIC 3534124,4.30000e-102,3.5990000e-07
5119619,K04789.01,2.40000e-86,0.870,KIC 5119608,1.80000e-61,KIC 5119619,2.40000e-86,1.0000000e+00
5218441,K00407.01,2.00000e-21,0.870,UKIRT 44117916486848,1.00000e+00,KIC 5218441,2.00000e-21,4.0570000e-05
7050754,K06816.01,9.80000e-01,0.870,KIC 7050754,9.80000e-01,UKIRT 44117913446018,2.20000e-02,1.4800000e-05
8223568,K06176.01,1.00000e+00,0.870,KIC 8223568,1.00000e+00,,,4.0940000e-05
8956206,K02048.01,1.00000e+00,0.870,KIC 8956206,1.00000e+00,UKIRT 44117909649854,4.00000e-04,2.6120000e-05
9700449,K04120.01,9.00000e-01,0.870,KIC 9700449,9.00000e-01,UKIRT 44117907665810,1.00000e-01,1.0470000e-04
11773174,K05931.01,1.00000e+00,0.870,KIC 11773174,1.00000e+00,KIC 11773179,1.60000e-15,1.1130000e-04
12061238,K01502.01,4.30000e-02,0.870,KIC 12061238,4.30000e-02,,,9.5710000e-01
1724513,K04224.01,5.50000e-01,0.880,KIC 1724513,5.50000e-01,UKIRT 44117921543384,1.50000e-08,4.5210000e-01
2014991,K02178.01,5.50000e-12,0.880,UKIRT 44117921390134,1.00000e+00,KIC 2014991,5.50000e-12,1.7130000e-05
2302758,K07629.01,1.10000e-31,0.880,UKIRT 44117920829528,8.50000e-01,KIC 2302765,1.50000e-01,1.8440000e-05
2831055,K04400.01,1.00000e+00,0.880,KIC 2831055,1.00000e+00,KIC 2831063,2.10000e-11,8.4690000e-05
2990873,K02335.01,1.00000e+00,0.880,KIC 2990873,1.00000e+00,,,5.6600000e-05
3218908,K01108.03,1.00000e+00,0.880,KIC 3218908,1.00000e+00,UKIRT 44117920327484,6.60000e-06,6.1150000e-05
3231341,K01102.03,1.00000e+00,0.880,KIC 3231341,1.00000e+00,UKIRT 44117920210846,4.50000e-03,6.3760000e-05
3433668,K03415.01,5.60000e-01,0.880,KIC 3433668,5.60000e-01,hiresKIC 22000061,4.40000e-01,5.9080000e-05
3548639,K04191.01,3.20000e-03,0.880,UKIRT 44117919889886,1.00000e+00,KIC 3548639,3.20000e-03,9.7600000e-05
3749134,K01212.01,1.00000e+00,0.880,KIC 3749134,1.00000e+00,UKIRT 44117919984612,1.50000e-10,5.4290000e-05
3749508,K07544.01,1.00000e+00,0.880,KIC 3749508,1.00000e+00,UKIRT 44117919985028,4.10000e-16,1.4960000e-05
3847708,K00389.01,9.70000e-96,0.880,KIC 3847708,9.70000e-96,UKIRT 44117919751269,9.70000e-96,1.0000000e+00
3955866,K03897.01,1.00000e-56,0.880,KIC 3955866,1.00000e-56,UKIRT 44117919799216,9.50000e-86,1.0000000e+00
4047631,K02519.01,9.50000e-01,0.880,KIC 4047631,9.50000e-01,UKIRT 44117918535353,5.10000e-02,1.3470000e-04
4263293,K01895.03,1.00000e+00,0.880,KIC 4263293,1.00000e+00,,,5.6310000e-05
4741126,K01534.02,1.00000e+00,0.880,KIC 4741126,1.00000e+00,UKIRT 44117918376839,8.50000e-07,8.3060000e-05
4770174,K02971.02,6.00000e-01,0.880,KIC 4770174,6.00000e-01,hiresKIC 22000142,4.00000e-01,5.9490000e-05
4932348,K00819.01,1.00000e+00,0.880,KIC 4932348,1.00000e+00,,,1.8100000e-05
4945764,K04377.01,1.00000e+00,0.880,KIC 4945764,1.00000e+00,UKIRT 44117917665752,1.90000e-05,1.8650000e-04
4948730,K03272.01,0.00000e+00,0.880,KIC 4948754,1.00000e+00,KIC 4948726,0.00000e+00,1.7250000e-07
5042210,K02462.01,9.00000e-01,0.880,KIC 5042210,9.00000e-01,hiresKIC 22000192,1.00000e-01,1.4620000e-04
5124254,K03099.01,1.70000e-12,0.880,UKIRT 44117917650913,1.00000e+00,UKIRT 44117917650870,1.30000e-04,4.0570000e-04
5301750,K01589.03,5.00000e-01,0.880,hiresKIC 22000219,5.00000e-01,KIC 5301750,5.00000e-01,7.5420000e-05
5384713,K03444.01,3.90000e-01,0.880,KIC 5384713,3.90000e-01,hiresKIC 22000232,3.00000e-01,1.5070000e-04
5653072,K03252.01,2.50000e-45,0.880,UKIRT 44117916152069,1.80000e-05,UKIRT 44117916151992,7.90000e-14,1.0000000e+00
5880320,K01060.02,1.00000e+00,0.880,KIC 5880320,1.00000e+00,,,1.0770000e-04
5905822,K02801.01,9.80000e-01,0.880,KIC 5905822,9.80000e-01,UKIRT 44117915204462,2.30000e-02,4.5260000e-04
5906426,K02377.01,6.80000e-02,0.880,UKIRT 44117915159142,8.70000e-01,KIC 5906426,6.80000e-02,1.0280000e-04
5956342,K01052.02,1.00000e+00,0.880,KIC 5956342,1.00000e+00,,,1.2950000e-04
6035335,K06648.01,1.00000e+00,0.880,KIC 6035335,1.00000e+00,UKIRT 44117915884542,2.10000e-15,1.4830000e-05
6124512,K02627.01,1.00000e+00,0.880,KIC 6124512,1.00000e+00,,,1.4920000e-04
6152974,K00216.02,1.00000e+00,0.880,KIC 6152974,1.00000e+00,,,7.5060000e-05
6198256,K07770.01,1.00000e+00,0.880,KIC 6198256,1.00000e+00,KIC 6198260,1.40000e-10,5.4990000e-05
6383595,K04231.01,1.00000e+00,0.880,KIC 6383595,1.00000e+00,,,8.0950000e-05
6435936,K00854.01,1.00000e+00,0.880,KIC 6435936,1.00000e+00,,,2.9830000e-05
6451368,K07780.01,1.00000e+00,0.880,KIC 6451368,1.00000e+00,UKIRT 44117914307780,7.50000e-11,5.3740000e-05
6521045,K00041.03,4.60000e-01,0.880,hiresKIC 22000371,5.40000e-01,KIC 6521045,4.60000e-01,5.0480000e-05
6521045,K00041.02,8.60000e-01,0.880,KIC 6521045,8.60000e-01,hiresKIC 22000371,1.40000e-01,4.9630000e-05
6592832,K04082.01,1.00000e+00,0.880,KIC 6592832,1.00000e+00,KIC 6592838,6.20000e-19,8.1930000e-04
6599975,K03438.01,1.00000e+00,0.880,KIC 6599975,1.00000e+00,KIC 6599984,8.00000e-12,5.0720000e-05
6850504,K00070.05,9.40000e-01,0.880,KIC 6850504,9.40000e-01,UKIRT 44117913978465,6.20000e-02,7.4510000e-05
6871071,K02220.01,1.00000e+00,0.880,KIC 6871071,1.00000e+00,UKIRT 44117914317858,1.80000e-04,7.1590000e-05
6922203,K02578.01,1.00000e+00,0.880,KIC 6922203,1.00000e+00,,,5.3600000e-05
6948054,K00869.03,8.60000e-01,0.880,KIC 6948054,8.60000e-01,UKIRT 44117913759872,1.40000e-01,6.1790000e-05
6956176,K06798.01,1.00000e+00,0.880,KIC 6956176,1.00000e+00,,,2.7660000e-05
6964159,K03129.01,6.20000e-12,0.880,UKIRT 44117913361053,1.00000e+00,KIC 6964159,6.20000e-12,5.8290000e-05
7017274,K03209.02,1.00000e+00,0.880,KIC 7017274,1.00000e+00,,,2.4420000e-05
7174351,K01365.01,7.60000e-103,0.880,KIC 7174349,1.00000e+00,KIC 7174351,7.60000e-103,5.4170000e-08
7211469,K01377.01,9.80000e-01,0.880,KIC 7211469,9.80000e-01,KIC 7211472,2.00000e-02,1.4350000e-04
7211879,K04342.01,5.20000e-96,0.880,KIC 7211879,5.20000e-96,,,1.0000000e+00
7289317,K02450.01,1.00000e+00,0.880,KIC 7289317,1.00000e+00,,,1.1640000e-04
7428316,K02809.01,0.00000e+00,0.880,KIC 7428316,0.00000e+00,hiresKIC 22000443,0.00000e+00,1.0000000e+00
7434875,K00884.02,1.00000e+00,0.880,KIC 7434875,1.00000e+00,KIC 7434884,0.00000e+00,2.3180000e-05
7457296,K02213.01,1.00000e+00,0.880,KIC 7457296,1.00000e+00,UKIRT 44117912046578,5.60000e-12,4.4300000e-05
7504778,K02316.01,1.00000e+00,0.880,KIC 7504778,1.00000e+00,,,2.6450000e-05
7604328,K02458.01,1.00000e+00,0.880,KIC 7604328,1.00000e+00,KIC 7604332,4.50000e-47,2.9460000e-05
7663405,K01519.01,7.80000e-01,0.880,KIC 7663405,7.80000e-01,UKIRT 44117912532906,2.20000e-01,4.3310000e-05
7802719,K02247.01,8.30000e-01,0.880,KIC 7802719,8.30000e-01,hiresKIC 22000472,1.70000e-01,1.4930000e-05
7833305,K04528.01,1.00000e+00,0.880,KIC 7833305,1.00000e+00,UKIRT 44117912025783,3.50000e-05,8.6010000e-05
7919867,K07858.01,7.30000e-09,0.880,KIC 7919874,1.00000e+00,KIC 7919867,7.30000e-09,2.1650000e-04
8076630,K02235.01,1.70000e-102,0.880,KIC 8076624,1.00000e+00,KIC 8076630,1.70000e-102,9.1470000e-08
8123170,K06972.01,1.00000e+00,0.880,KIC 8123170,1.00000e+00,,,5.0480000e-04
8126558,K02259.01,1.00000e+00,0.880,KIC 8126558,1.00000e+00,UKIRT 44117911170209,1.90000e-03,2.1250000e-04
8149484,K04306.01,1.00000e+00,0.880,KIC 8149484,1.00000e+00,,,1.3530000e-04
8167996,K01867.03,1.00000e+00,0.880,KIC 8167996,1.00000e+00,,,8.9100000e-05
8183911,K01018.01,7.20000e-96,0.880,KIC 8183909,7.20000e-96,KIC 8183911,7.20000e-96,1.0000000e+00
8193178,K00572.02,1.00000e+00,0.880,KIC 8193178,1.00000e+00,,,1.8510000e-04
8241079,K03020.01,5.30000e-01,0.880,KIC 8241079,5.30000e-01,hiresKIC 22000518,4.60000e-01,9.2330000e-05
8247771,K02344.01,1.00000e+00,0.880,KIC 8247771,1.00000e+00,,,9.2300000e-05
8265520,K07005.01,7.20000e-100,0.880,KIC 8265529,1.00000e+00,KIC 8265520,7.20000e-100,3.9400000e-04
8285970,K07009.01,1.00000e+00,0.880,KIC 8285970,1.00000e+00,,,4.1680000e-06
8321314,K02293.01,1.00000e+00,0.880,KIC 8321314,1.00000e+00,UKIRT 44117910880052,7.60000e-04,2.8570000e-04
8439323,K04153.01,1.00000e+00,0.880,KIC 8439323,1.00000e+00,,,8.6010000e-05
8613535,K02263.02,1.00000e+00,0.880,KIC 8613535,1.00000e+00,,,1.8910000e-05
8678594,K01261.02,9.50000e-01,0.880,KIC 8678594,9.50000e-01,UKIRT 44117910039038,5.00000e-02,3.6140000e-05
8751796,K03125.01,1.00000e+00,0.880,KIC 8751796,1.00000e+00,KIC 8751790,4.70000e-06,9.0880000e-05
8804845,K02039.02,9.90000e-01,0.880,KIC 8804845,9.90000e-01,UKIRT 44117910277711,1.50000e-02,1.4540000e-04
8883329,K02595.01,1.00000e+00,0.880,KIC 8883329,1.00000e+00,KIC 8883345,1.50000e-20,8.1170000e-05
8978528,K01874.02,2.40000e-01,0.880,UKIRT 44117909440816,7.60000e-01,KIC 8978528,2.40000e-01,3.8810000e-05
9007609,K04795.01,1.10000e-95,0.880,KIC 9007609,1.10000e-95,KIC 9007617,1.10000e-95,1.0000000e+00
9020160,K00582.03,1.00000e+00,0.880,KIC 9020160,1.00000e+00,KIC 9020161,2.20000e-05,6.5480000e-05
9109857,K02833.01,1.00000e+00,0.880,KIC 9109857,1.00000e+00,KIC 9109862,1.60000e-03,1.8490000e-04
9115681,K01865.01,7.20000e-96,0.880,KIC 9115681,7.20000e-96,KIC 9115682,7.20000e-96,1.0000000e+00
9157908,K01400.01,2.30000e-104,0.880,UKIRT 44117908712354,1.00000e+00,KIC 9157908,2.30000e-104,1.8580000e-09
9177629,K02522.01,1.00000e+00,0.880,KIC 9177629,1.00000e+00,hiresKIC 22000634,5.40000e-14,1.3130000e-04
9180282,K05636.01,3.30000e-17,0.880,UKIRT 44117909025316,2.30000e-08,KIC 9180282,3.30000e-17,1.0000000e+00
9205907,K02528.01,1.00000e+00,0.880,KIC 9205907,1.00000e+00,,,4.4630000e-05
9226339,K03477.01,5.00000e-02,0.880,UKIRT 44117908568718,9.50000e-01,KIC 9226339,5.00000e-02,7.9180000e-05
9286088,K04318.01,1.00000e+00,0.880,KIC 9286088,1.00000e+00,UKIRT 44117908308846,8.70000e-04,6.3420000e-05
9334289,K00934.02,1.00000e+00,0.880,KIC 9334289,1.00000e+00,,,5.7950000e-05
9395024,K02383.01,1.00000e+00,0.880,KIC 9395024,1.00000e+00,KIC 9395028,4.70000e-06,4.6590000e-05
9466668,K00939.03,1.00000e+00,0.880,KIC 9466668,1.00000e+00,UKIRT 44117908368520,3.10000e-12,1.0130000e-04
9529744,K01806.02,1.00000e+00,0.880,KIC 9529744,1.00000e+00,UKIRT 44117908371324,1.20000e-03,7.2750000e-05
9761615,K03911.01,1.00000e+00,0.880,KIC 9761615,1.00000e+00,KIC 9761616,2.00000e-08,1.4870000e-04
9828127,K04192.01,1.00000e+00,0.880,KIC 9828127,1.00000e+00,,,5.2560000e-05
9886361,K02732.02,1.00000e+00,0.880,KIC 9886361,1.00000e+00,KIC 9886362,3.60000e-10,3.7080000e-05
9898447,K02803.01,9.90000e-01,0.880,KIC 9898447,9.90000e-01,UKIRT 44117907720849,4.30000e-03,5.3260000e-05
10000941,K04146.01,1.00000e+00,0.880,KIC 10000941,1.00000e+00,UKIRT 44117907457533,7.10000e-19,2.6010000e-05
10004772,K05752.01,1.00000e+00,0.880,KIC 10004772,1.00000e+00,KIC 10004781,3.20000e-07,6.4230000e-05
10006641,K04469.01,1.00000e+00,0.880,KIC 10006641,1.00000e+00,KIC 10006638,8.20000e-04,5.7670000e-05
10018233,K02655.01,1.00000e+00,0.880,KIC 10018233,1.00000e+00,,,6.8450000e-05
10063208,K04292.01,1.00000e+00,0.880,KIC 10063208,1.00000e+00,KIC 10063212,1.40000e-03,1.4780000e-04
10070468,K02628.01,1.00000e+00,0.880,KIC 10070468,1.00000e+00,,,4.3380000e-05
10187017,K00082.05,1.00000e+00,0.880,KIC 10187017,1.00000e+00,UKIRT 44117907093932,7.00000e-08,1.8500000e-05
10253547,K02153.02,1.00000e+00,0.880,KIC 10253547,1.00000e+00,,,4.4340000e-05
10257229,K04557.01,1.00000e+00,0.880,KIC 10257229,1.00000e+00,KIC 10257232,5.60000e-07,3.9090000e-05
10383687,K00334.01,1.60000e-102,0.880,KIC 10383696,1.00000e+00,KIC 10383687,1.60000e-102,5.2650000e-08
10460984,K00474.04,1.00000e+00,0.880,KIC 10460984,1.00000e+00,,,1.0300000e-04
10470616,K02112.01,5.90000e-06,0.880,UKIRT 44117906974169,1.00000e+00,KIC 10470616,5.90000e-06,1.3110000e-05
10514429,K01614.01,7.20000e-01,0.880,KIC 10514429,7.20000e-01,KIC 10514430,2.50000e-01,2.8250000e-05
10601284,K00749.02,1.00000e+00,0.880,KIC 10601284,1.00000e+00,UKIRT 44117906630070,1.90000e-09,3.4920000e-05
10730250,K08030.01,1.20000e-95,0.880,KIC 10730250,1.20000e-95,,,1.0000000e+00
10858691,K01306.01,1.00000e+00,0.880,KIC 10858691,1.00000e+00,,,1.4570000e-04
10978763,K01931.03,1.00000e+00,0.880,KIC 10978763,1.00000e+00,,,7.0510000e-05
10982872,K00343.03,1.00000e+00,0.880,KIC 10982872,1.00000e+00,UKIRT 44117906123568,2.10000e-04,8.4340000e-05
11253711,K01972.02,5.90000e-01,0.880,KIC 11253711,5.90000e-01,hiresKIC 22000799,4.10000e-01,2.8230000e-05
11456279,K03204.01,1.00000e+00,0.880,KIC 11456279,1.00000e+00,,,2.3550000e-05
11465651,K04150.01,1.00000e+00,0.880,KIC 11465651,1.00000e+00,KIC 11465646,2.00000e-06,9.6350000e-05
11512246,K00168.03,1.00000e+00,0.880,KIC 11512246,1.00000e+00,UKIRT 44117905268363,2.60000e-17,4.2750000e-05
11565544,K03013.01,1.00000e+00,0.880,KIC 11565544,1.00000e+00,,,7.7030000e-05
11662184,K02791.01,1.00000e+00,0.880,KIC 11662184,1.00000e+00,,,5.6410000e-05
11718144,K02310.01,1.00000e+00,0.880,KIC 11718144,1.00000e+00,UKIRT 44117904956588,6.50000e-10,5.4540000e-05
11818607,K02467.01,9.90000e-01,0.880,KIC 11818607,9.90000e-01,KIC 11818609,9.40000e-03,5.3990000e-05
11818872,K02581.01,1.00000e+00,0.880,KIC 11818872,1.00000e+00,,,1.7240000e-04
11869052,K00120.01,4.00000e-01,0.880,KIC 11869052,4.00000e-01,UKIRT 44117904968420,2.60000e-01,5.1480000e-05
11972666,K00545.01,1.20000e-76,0.880,KIC 11972666,1.20000e-76,,,1.0000000e+00
12207117,K06249.01,1.00000e+00,0.880,KIC 12207117,1.00000e+00,UKIRT 44117904353415,2.70000e-101,1.8410000e-06
12254909,K02372.01,1.00000e+00,0.880,KIC 12254909,1.00000e+00,KIC 12254916,2.40000e-34,5.9850000e-05
12416661,K03122.01,9.80000e-01,0.880,KIC 12416661,9.80000e-01,hiresKIC 22000868,1.80000e-02,6.3250000e-05
12419303,K08079.01,1.50000e-24,0.880,KIC 12419303,1.50000e-24,KIC 12419296,2.20000e-52,1.0000000e+00
2860114,K02170.01,1.10000e-35,0.890,UKIRT 44117920925467,1.00000e+00,KIC 2860114,1.10000e-35,1.0730000e-05
3128552,K02055.03,8.40000e-01,0.890,KIC 3128552,8.40000e-01,UKIRT 44117921001097,1.60000e-01,3.3070000e-04
3561464,K03398.02,1.00000e+00,0.890,KIC 3561464,1.00000e+00,KIC 3561477,1.20000e-100,1.9680000e-05
3561464,K03398.03,5.60000e-02,0.890,KIC 3561465,9.40000e-01,KIC 3561464,5.60000e-02,2.8630000e-05
3660581,K07662.01,1.00000e+00,0.890,KIC 3660581,1.00000e+00,UKIRT 44117920590497,7.50000e-17,3.3630000e-05
3660924,K01214.01,4.90000e-01,0.890,hiresKIC 22000079,5.10000e-01,KIC 3660924,4.90000e-01,1.7060000e-04
3661886,K02279.01,1.00000e+00,0.890,KIC 3661886,1.00000e+00,KIC 3661896,2.50000e-07,7.4620000e-05
3748239,K05003.01,1.00000e+00,0.890,KIC 3748239,1.00000e+00,,,3.6120000e-05
3757407,K04057.01,8.90000e-102,0.890,UKIRT 44117920018623,1.00000e+00,KIC 3757399,1.20000e-53,1.1190000e-06
3858704,K01211.01,2.50000e-101,0.890,UKIRT 44117919924150,9.60000e-01,KIC 3858717,3.60000e-02,2.8180000e-06
3859363,K02887.01,2.60000e-103,0.890,KIC 3859354,1.00000e+00,KIC 3859363,2.60000e-103,5.3960000e-08
3969687,K02904.01,2.40000e-01,0.890,UKIRT 44117919443753,4.80000e-01,KIC 3969687,2.40000e-01,3.7730000e-05
4172013,K02386.01,1.00000e+00,0.890,KIC 4172013,1.00000e+00,,,1.6290000e-04
4175105,K04836.01,5.00000e-96,0.890,KIC 4175104,5.10000e-04,KIC 4175105,5.00000e-96,9.9950000e-01
4269252,K06398.01,5.70000e-07,0.890,UKIRT 44117917765962,1.00000e+00,KIC 4269252,5.70000e-07,8.2690000e-06
4381282,K02922.01,8.50000e-06,0.890,UKIRT 44117917882464,1.00000e+00,KIC 4381282,8.50000e-06,1.0290000e-04
4390912,K07695.01,5.90000e-96,0.890,KIC 4390892,5.90000e-96,KIC 4390912,5.90000e-96,1.0000000e+00
4449034,K00625.01,1.00000e+00,0.890,KIC 4449034,1.00000e+00,KIC 4449033,9.40000e-101,5.9300000e-06
4758350,K06447.02,1.00000e+00,0.890,KIC 4758350,1.00000e+00,UKIRT 44117917859422,1.20000e-12,3.0080000e-07
4850961,K04092.01,1.00000e+00,0.890,KIC 4850961,1.00000e+00,,,3.7870000e-04
4852528,K00500.04,1.00000e+00,0.890,KIC 4852528,1.00000e+00,,,3.5590000e-04
4940376,K05107.01,2.90000e-01,0.890,KIC 4940392,6.50000e-01,KIC 4940376,2.90000e-01,1.4780000e-04
5004909,K03421.01,9.90000e-01,0.890,KIC 5004909,9.90000e-01,UKIRT 44117917262008,8.50000e-03,1.4940000e-04
5025217,K06496.01,9.50000e-01,0.890,KIC 5025217,9.50000e-01,KIC 5025203,5.20000e-02,3.4170000e-04
5192660,K05136.01,1.00000e+00,0.890,KIC 5192660,1.00000e+00,UKIRT 44117916598931,6.50000e-06,2.3190000e-04
5209845,K02883.01,1.00000e+00,0.890,KIC 5209845,1.00000e+00,UKIRT 44117916038496,1.80000e-10,1.1360000e-04
5281113,K04411.01,1.00000e+00,0.890,KIC 5281113,1.00000e+00,KIC 5281114,1.00000e-13,6.8290000e-05
5544450,K03226.02,1.00000e+00,0.890,KIC 5544450,1.00000e+00,KIC 5544440,1.40000e-31,4.8170000e-05
5546761,K02160.01,1.00000e+00,0.890,KIC 5546761,1.00000e+00,UKIRT 44117916713236,9.10000e-10,6.1270000e-05
5963591,K05215.01,1.00000e+00,0.890,KIC 5963591,1.00000e+00,,,8.2230000e-05
6469946,K07781.01,4.80000e-43,0.890,UKIRT 44117914080730,1.00000e+00,KIC 6469946,4.80000e-43,1.0600000e-04
7102316,K02028.03,1.00000e+00,0.890,KIC 7102316,1.00000e+00,KIC 7102319,2.50000e-15,3.8500000e-05
7106437,K08134.01,1.00000e+00,0.890,KIC 7106437,1.00000e+00,,,2.5650000e-04
7125794,K05358.01,1.00000e+00,0.890,KIC 7125794,1.00000e+00,UKIRT 44117913333684,2.00000e-05,1.1690000e-04
7618364,K07844.01,1.00000e+00,0.890,KIC 7618364,1.00000e+00,UKIRT 44117913134479,4.20000e-03,1.0600000e-04
7881464,K05437.01,1.00000e+00,0.890,KIC 7881464,1.00000e+00,KIC 7881459,9.80000e-06,5.7540000e-05
7939330,K01581.02,1.00000e+00,0.890,KIC 7939330,1.00000e+00,UKIRT 44117911857192,3.50000e-03,3.2460000e-05
8120608,K00571.05,1.00000e+00,0.890,KIC 8120608,1.00000e+00,UKIRT 44117910922822,4.90000e-13,1.0740000e-04
8165617,K06173.01,1.00000e+00,0.890,KIC 8165617,1.00000e+00,UKIRT 44117911233284,9.00000e-14,3.7440000e-05
8192427,K05484.01,8.20000e-01,0.890,KIC 8192427,8.20000e-01,UKIRT 44117911165234,1.20000e-01,2.5480000e-04
8753896,K02473.01,1.00000e+00,0.890,KIC 8753896,1.00000e+00,,,2.0960000e-04
